,_id,_source.covered_area,_source.floor,_source.lease_duration_expected,_source.location.lat,_source.location.lon,_source.lock_in_period,_source.maintenance_charges,_source.no_of_balconies,_source.no_of_bathrooms,_source.plot_area,_source.rent_expected,_source.security_deposit,_source.total_floors,_source.type_of_accomodation
416,a22e5101-a700-d47c-fed4-568cf5be4f27,2000.0,2,24.0,28.568140999999997,77.229347,12.0,20000.0,1.0,3.0,2925.0,200000.0,400000.0,3.0,3
417,ccb81fc0-c683-5528-351c-5698eb3a409d,1400.0,1,12.0,28.575654999999998,77.232676,6.0,0.0,1.0,2.0,1800.0,80000.0,160000.0,1.0,3
418,d2492e0a-1786-39b0-d0eb-5688fa1668ec,1600.0,1,36.0,28.564759000000002,77.195531,12.0,0.0,3.0,3.0,2340.0,95000.0,190000.0,3.0,3
419,ea2c62aa-0d6b-4c2a-7d1b-5694adb1bec9,3500.0,0,24.0,28.580234,77.16605600000001,12.0,3500.0,0.0,4.0,2700.0,150000.0,450000.0,2.0,3
420,eb63982d-7959-f51e-7350-569c8befc25a,2200.0,3,24.0,28.567934,77.227191,12.0,15000.0,3.0,4.0,2925.0,165000.0,495000.0,3.0,3
421,efc91308-3444-0429-01c4-569f7f79dc65,1800.0,0,36.0,28.557761,77.253966,12.0,8000.0,2.0,5.0,2700.0,100000.0,300000.0,3.0,4
422,6bc0d476-b9d7-e43b-c375-569619a9b87e,3200.0,0,24.0,28.577555,77.237773,12.0,0.0,2.0,4.0,3060.0,150000.0,300000.0,2.0,4
423,87f14bd6-623a-a30b-9afe-56972f238590,2500.0,0,24.0,28.580759999999998,77.16399399999999,12.0,0.0,3.0,4.0,1800.0,100000.0,300000.0,3.0,4
424,6b740eb2-91ca-6fbf-dfd1-563de54cac04,1350.0,0,24.0,28.564175,77.196636,12.0,0.0,2.0,3.0,1890.0,80000.0,160000.0,3.0,3
425,88e66573-283b-6ca7-8706-5698ec7e0ca0,1400.0,0,36.0,28.575179,77.230788,12.0,8000.0,1.0,3.0,1800.0,110000.0,330000.0,3.0,3
426,9d5ef520-e2dd-996a-76b1-5697982a0736,1800.0,2,36.0,28.534896999999997,77.239822,12.0,0.0,3.0,3.0,2250.0,90000.0,270000.0,3.0,3
427,8019f394-43a7-7604-b073-567a3cef9933,1400.0,3,24.0,28.584379,77.241483,11.0,6000.0,2.0,3.0,1800.0,125000.0,250000.0,3.0,3
428,702c14b7-7f11-5b71-ad49-5661a8ac92c3,1400.0,0,36.0,28.540290000000002,77.208326,12.0,0.0,0.0,2.0,1800.0,60000.0,120000.0,2.0,2
429,85e1b1e8-bc36-53ca-487b-568fc6479513,1800.0,2,24.0,28.579285,77.165035,12.0,5000.0,4.0,4.0,3375.0,200000.0,400000.0,3.0,4
430,c9a75798-a997-21f1-e4a0-567a3bd5641d,1600.0,2,36.0,28.584643,77.24149399999999,11.0,5200.0,2.0,3.0,1800.0,100000.0,200000.0,3.0,3
431,9438c385-87d9-7192-4c0d-566801d737d2,1500.0,2,36.0,28.589183000000002,77.25233100000001,24.0,4000.0,1.0,4.0,1800.0,80000.0,160000.0,2.0,3
432,b898703d-94b6-ed9c-b85f-565ff288fbb5,1800.0,2,48.0,28.542701,77.254622,36.0,0.0,2.0,3.0,2250.0,60000.0,120000.0,3.0,3
433,60d06671-75bc-8d21-fa27-56c42ca57163,1800.0,2,24.0,28.575745,77.236918,12.0,0.0,3.0,3.0,2925.0,90000.0,180000.0,2.0,3
434,3b01f8c7-36a8-8231-433c-56409af53891,2100.0,1,24.0,28.53475,77.24144,12.0,4000.0,3.0,4.0,3600.0,160000.0,480000.0,3.0,4
435,60bb6e41-c981-72a1-f14e-564c70dfa1c3,2800.0,3,24.0,28.542814,77.212153,12.0,4000.0,5.0,5.0,4500.0,250000.0,500000.0,3.0,4
436,dc523441-feea-466f-7455-5646d048be34,2600.0,3,24.0,28.60323,77.189326,24.0,5000.0,4.0,5.0,4500.0,275000.0,550000.0,3.0,4
437,b9cbec01-4c8b-f9fc-5756-5650496739d8,2500.0,0,24.0,28.564971999999997,77.16703199999999,12.0,0.0,0.0,3.0,4500.0,200000.0,1200000.0,2.0,3
438,10520a4f-0d87-6bdd-fb26-56408e892f2e,1400.0,2,24.0,28.549929,77.242281,12.0,10000.0,4.0,3.0,1872.0,90000.0,270000.0,3.0,3
439,7c670c6c-5903-d1e4-3cc4-564dbc207d4b,1850.0,0,24.0,28.580491,77.165552,12.0,0.0,0.0,3.0,2520.0,100000.0,200000.0,2.0,3
440,9b4b968d-26f4-b05b-ace1-564dd3b84f7b,1400.0,1,24.0,28.580545,77.164345,12.0,2000.0,3.0,3.0,1800.0,85000.0,255000.0,2.0,3
441,452ef3e2-75a4-1a77-31c4-5667c7cb1aad,2100.0,0,24.0,28.482196999999996,77.078571,24.0,5000.0,4.0,5.0,2600.0,110000.0,440000.0,12.0,3
442,91e7712c-a139-c160-9b70-5666aef996d2,4800.0,0,36.0,28.603714,77.184387,12.0,0.0,0.0,4.0,5400.0,250000.0,750000.0,3.0,3
443,d81f63e7-f7c3-6883-9722-566411e31421,2250.0,1,36.0,28.560043,77.336841,11.0,10000.0,2.0,5.0,3165.0,70000.0,210000.0,9.0,4
444,8a69f1d1-9cf1-b7ca-9d83-5666e24f244b,1700.0,10,24.0,28.581953000000002,77.068653,11.0,2000.0,4.0,4.0,2000.0,24000.0,48000.0,10.0,4
445,b93204de-7688-b05d-a637-566187d86d31,3100.0,0,36.0,28.559936999999998,77.21752099999999,11.0,3000.0,2.0,5.0,4500.0,150000.0,300000.0,2.0,4
446,d610f947-fa6e-9534-9fa9-56681c606372,3300.0,2,24.0,28.561843,77.26459399999999,12.0,0.0,4.0,4.0,4500.0,80000.0,240000.0,2.0,4
447,f13b3387-4eea-2d56-3c50-566918df5ee7,1200.0,3,24.0,28.556451000000003,77.368043,12.0,1000.0,2.0,2.0,3767.0,26000.0,52000.0,3.0,2
448,810b0b98-aac3-8335-7b74-56fa1a0c5e6c,900.0,3,24.0,28.563285999999998,77.19115500000001,12.0,5500.0,2.0,2.0,2250.0,55000.0,110000.0,3.0,2
449,3018365f-98b6-7b9a-d446-56efe29ce2a8,1100.0,2,24.0,28.563469,77.19079,12.0,2000.0,1.0,2.0,1800.0,60000.0,120000.0,3.0,3
450,334cccb0-137f-c8fd-8217-570787c46eeb,600.0,1,24.0,28.54478,77.253217,12.0,0.0,1.0,2.0,900.0,30000.0,60000.0,2.0,2
451,8792481b-5db0-0f4e-9bdc-56dbdc45fc25,0.0,1,24.0,28.573445,77.220448,12.0,0.0,2.0,1.0,0.0,200000.0,400000.0,2.0,1
452,88e34ef4-ed83-6594-e760-56e2a3838517,1400.0,3,24.0,28.561545000000002,77.190991,12.0,0.0,2.0,3.0,1800.0,110000.0,220000.0,3.0,3
453,fc590824-acfb-a900-b687-566d31fc15c1,2000.0,3,24.0,28.570601,77.227846,12.0,0.0,2.0,3.0,2925.0,250000.0,750000.0,3.0,3
454,d8d5f36f-a5d1-0e05-c3dc-566c23c227b5,3500.0,1,24.0,28.567769000000002,77.164725,12.0,15000.0,2.0,3.0,5400.0,170000.0,340000.0,2.0,4
455,8592ad31-d5fd-3d8c-1e81-56701134a07f,3000.0,0,24.0,28.557164,77.259598,12.0,0.0,4.0,4.0,2250.0,55000.0,110000.0,3.0,4
456,8793db7b-267d-83c0-c05c-56740f688ad7,3000.0,2,24.0,28.543626,77.215326,12.0,5000.0,4.0,5.0,5400.0,175000.0,525000.0,3.0,4
457,c8ccad18-fb6d-df23-257f-56741075352c,4200.0,1,24.0,28.543197999999997,77.21109200000001,12.0,8000.0,6.0,5.0,7200.0,250000.0,500000.0,2.0,5
458,c0b5fac6-864a-b35b-7065-5675496b31df,2200.0,1,24.0,28.542847,77.210527,12.0,0.0,1.0,3.0,4500.0,90000.0,270000.0,2.0,3
459,eac805f9-90a1-a575-9c0e-56741c3a0789,1000.0,2,24.0,28.571381,77.260839,12.0,0.0,1.0,1.0,4500.0,15000.0,30000.0,3.0,1
460,c5bf522c-cadd-33d4-b2c8-5704db49c053,2700.0,1,24.0,28.565752000000003,77.155495,12.0,0.0,0.0,5.0,5400.0,250000.0,500000.0,3.0,4
461,459073ac-d052-c793-1146-5668196ef97b,3500.0,0,36.0,28.564379,77.26791800000001,12.0,8000.0,3.0,4.0,4500.0,150000.0,450000.0,2.0,4
462,a721243d-acfa-6a4c-15c6-5674109e20ec,2150.0,1,24.0,28.542932,77.21905100000001,12.0,0.0,4.0,3.0,2763.0,90000.0,270000.0,2.0,3
463,8a5718fc-151f-699a-2a1a-5704f5ac7fc3,1400.0,1,24.0,28.563483500000004,77.2359683,0.0,0.0,2.0,3.0,1800.0,50000.0,100000.0,1.0,3
464,22c684de-43f6-6bdf-c402-5729eb0d237a,3000.0,0,24.0,28.579310999999997,77.16506899999999,12.0,6000.0,4.0,6.0,3600.0,300000.0,600000.0,2.0,6
465,229b3e0a-3750-7f9e-f65e-56f9139050b1,2000.0,2,24.0,28.547956,77.20099300000001,12.0,0.0,2.0,2.0,2700.0,125000.0,250000.0,2.0,3
466,17c8d90f-2cfc-8578-d5c9-570deec7e5f1,1500.0,1,24.0,28.545890000000004,77.243735,12.0,0.0,4.0,3.0,1800.0,110000.0,220000.0,3.0,3
467,12e3cb6d-0ed9-d651-6416-56ee78bae42b,5000.0,0,24.0,28.541701,77.218614,12.0,0.0,0.0,3.0,4500.0,140000.0,280000.0,1.0,3
468,1af76691-1911-8332-29ba-56e93952f1be,1800.0,2,24.0,28.5774298,77.2318937,12.0,0.0,4.0,0.0,2700.0,175000.0,350000.0,3.0,3
469,1e6b88eb-abcb-fa21-4943-56e93f0b8f6b,1800.0,3,24.0,28.576208100000002,77.2324457,12.0,5000.0,3.0,3.0,2700.0,15000.0,300000.0,3.0,3
470,ada979d9-f7b3-56b2-6ecd-56b33ec0a354,2000.0,2,24.0,28.538421999999997,77.200259,12.0,7000.0,3.0,3.0,2700.0,90000.0,180000.0,2.0,3
471,adef6646-eebe-db03-673e-56d005840590,2800.0,0,24.0,28.412159999999997,77.059782,12.0,4000.0,0.0,3.0,4725.0,55000.0,110000.0,1.0,2
472,b4f0606b-2144-09a0-8ff3-56fa28fd38b9,1800.0,2,24.0,28.578938,77.165053,12.0,15000.0,3.0,4.0,3600.0,230000.0,460000.0,3.0,4
473,b6b92cca-bc9d-1e6e-2fb7-5704e7cc8823,2000.0,0,24.0,28.574452,77.163286,12.0,0.0,0.0,3.0,3600.0,130000.0,260000.0,0.0,3
474,bbdc7c42-64f3-9bfa-e617-56cc04aa6346,3000.0,0,24.0,28.569363,77.272377,12.0,0.0,1.0,5.0,4500.0,175000.0,350000.0,1.0,5
475,bdaa9fee-8d4e-5c8c-96b6-56a8a3be3ed4,1800.0,3,36.0,28.552087,77.208791,12.0,0.0,4.0,4.0,2448.0,130000.0,260000.0,3.0,3
476,c1a48e42-57ab-790f-0463-56d53626a5f4,3200.0,2,24.0,28.543545,77.210654,12.0,10000.0,2.0,4.0,7200.0,300000.0,600000.0,3.0,3
477,c1a573cb-4276-84b7-8fed-56ceb34eb37c,1500.0,2,24.0,28.546894,77.235585,12.0,10000.0,2.0,3.0,1872.0,65000.0,130000.0,3.0,3
478,9b1fbe5a-ccd3-ca76-66d0-56c1d6145701,1800.0,3,36.0,28.547705999999998,77.19975699999999,12.0,5000.0,4.0,3.0,2700.0,100000.0,200000.0,3.0,3
479,9d17521b-5e8e-1d2a-31d3-56c1599a3d41,2500.0,0,24.0,28.540954,77.209113,12.0,2000.0,2.0,4.0,3600.0,125000.0,250000.0,1.0,4
480,a15147c1-6ce1-a7ea-e2ad-56ebe4854600,3000.0,2,24.0,28.578938,77.165053,12.0,0.0,3.0,4.0,6300.0,300000.0,600000.0,3.0,4
481,a17ed257-d9ca-733c-6ffc-56d1999db574,1200.0,2,24.0,28.54287,77.230757,12.0,0.0,2.0,2.0,1800.0,55000.0,110000.0,2.0,2
482,a4c801e2-aa7c-66e8-20b4-56e91b81226a,1500.0,3,24.0,28.581042999999998,77.164665,12.0,0.0,2.0,3.0,2250.0,110000.0,220000.0,3.0,3
483,a96d90f0-a0c8-158f-5e81-56ea9d10da55,1500.0,2,24.0,28.557845,77.203503,12.0,0.0,2.0,3.0,2799.0,60000.0,120000.0,2.0,3
484,aafe55e9-3d01-1e5b-386f-56de6ba493e3,3200.0,0,24.0,28.560932,77.166931,12.0,0.0,0.0,4.0,5400.0,250000.0,500000.0,2.0,4
485,78a5390a-7b2f-33eb-9882-5704e6445efb,2000.0,0,24.0,28.579310999999997,77.16506899999999,12.0,6000.0,0.0,3.0,3600.0,200000.0,400000.0,2.0,3
486,7afc1760-fed7-e89f-3b45-56d1417aca88,1900.0,3,24.0,28.5587416,77.2043133,12.0,0.0,4.0,4.0,2700.0,100000.0,200000.0,3.0,4
487,7b380435-82b2-01e4-c0f2-56d18bccdd45,2000.0,2,24.0,28.533406,77.23897099999999,12.0,0.0,1.0,2.0,4500.0,100000.0,200000.0,2.0,3
488,7ce8743b-ef96-5ca1-c6e5-56f656910935,2250.0,0,24.0,28.560781199999997,77.16626959999999,12.0,0.0,2.0,4.0,7200.0,350000.0,700000.0,2.0,4
489,7d34019f-818c-6a81-2063-56fb71908622,3000.0,2,24.0,28.5602835,77.16230420000001,12.0,10000.0,3.0,5.0,7200.0,280000.0,560000.0,3.0,4
490,810240fd-202d-ef97-279e-56d42c30c6c7,1100.0,0,24.0,28.528496999999998,77.24575,12.0,2000.0,1.0,2.0,4500.0,55000.0,110000.0,2.0,2
491,84af2efc-dc49-4586-1afd-56fa1bd55fc9,3000.0,0,24.0,28.560019,77.15975300000001,12.0,10000.0,0.0,2.0,5400.0,200000.0,400000.0,3.0,2
492,8ee2cf18-2ba5-a832-119a-56dac434991d,5000.0,1,24.0,28.599073999999998,77.243261,12.0,0.0,3.0,4.0,7803.0,350000.0,700000.0,2.0,3
493,95816edb-c18f-6dad-7a9f-56ea9db8dd9d,2000.0,1,24.0,28.624168,77.036674,12.0,2000.0,3.0,4.0,4500.0,150000.0,300000.0,3.0,4
494,9a7fa720-9fd1-aaa4-c8ef-56fe220b3ec4,3000.0,3,24.0,28.5620886,77.169534,12.0,0.0,2.0,4.0,7200.0,100000.0,200000.0,3.0,4
495,cc84d362-f50a-7f28-1c4c-56c6cc84e996,8000.0,0,24.0,28.494705,77.110088,12.0,0.0,4.0,5.0,4500.0,100000.0,300000.0,2.0,5
496,ccd114f9-cea0-550e-9346-570b5afdbdbb,1100.0,2,24.0,28.533896999999996,77.246212,12.0,0.0,1.0,1.0,2700.0,35000.0,70000.0,2.0,2
497,d0c2ed3c-8dc7-9e15-4241-56cea84b307b,6500.0,1,36.0,28.548911999999998,77.230819,12.0,0.0,1.0,5.0,9000.0,500000.0,3000000.0,1.0,5
498,df8361fb-967f-9201-8c8b-56ebecd0fec0,2800.0,1,24.0,28.558183000000003,77.15572399999999,12.0,0.0,3.0,5.0,10800.0,350000.0,700000.0,3.0,4
499,e2b90b3e-b795-7e54-da2f-5704efdede9c,1200.0,1,24.0,28.559832,77.19758399999999,12.0,0.0,0.0,3.0,1800.0,70000.0,140000.0,2.0,3
500,e75fb880-6cc3-e4da-d744-56d41658b6b5,1500.0,1,24.0,28.468168,77.076587,12.0,0.0,2.0,3.0,2700.0,110000.0,220000.0,2.0,3
501,eb44037b-8e82-15da-b471-56fa28585ed0,2200.0,3,24.0,28.578938,77.165053,12.0,7000.0,3.0,4.0,3600.0,250000.0,500000.0,3.0,4
502,f19d363a-8425-06cc-4fd5-56de833ad802,2400.0,2,36.0,28.600666399999998,77.1876666,12.0,0.0,2.0,3.0,3375.0,190000.0,380000.0,2.0,3
503,33da0a6f-d8a6-f9ea-eac3-56dc0c4a173f,2200.0,2,24.0,28.56115,77.15894899999999,12.0,5000.0,2.0,4.0,3600.0,150000.0,300000.0,2.0,4
504,389f9503-c71a-66e0-8109-56ecf38d03d5,2300.0,3,24.0,28.564976,77.159821,12.0,8000.0,2.0,3.0,3600.0,175000.0,350000.0,3.0,4
505,412d8bf1-a482-febf-124b-570deee199d5,1800.0,1,24.0,28.579310999999997,77.16506899999999,12.0,6000.0,0.0,3.0,3600.0,200000.0,400000.0,2.0,3
506,41dfbb90-f00c-301a-fdf3-56a9dc526ac0,1800.0,2,36.0,28.576109000000002,77.237786,12.0,10000.0,3.0,4.0,2970.0,100000.0,300000.0,3.0,3
507,426f4141-9545-09e8-c32e-56b87ed243af,2700.0,0,24.0,28.537553999999997,77.19958299999999,12.0,2000.0,1.0,5.0,4140.0,125000.0,250000.0,2.0,4
508,448e0c92-9887-3353-54bf-56d426918bdd,1500.0,2,24.0,28.560270000000003,77.21924399999999,12.0,2000.0,2.0,3.0,1953.0,90000.0,180000.0,3.0,3
509,49ade746-4142-3b8c-817e-56fa29e4b5f3,2800.0,2,24.0,28.56164,77.155884,12.0,0.0,3.0,5.0,10800.0,350000.0,700000.0,3.0,4
510,4d94e7f8-2dbe-9d78-9582-56d6b7360dce,2100.0,0,24.0,28.558899,77.25971700000001,12.0,0.0,1.0,3.0,3600.0,70000.0,140000.0,3.0,3
511,5a8abd5d-8fb1-f5c3-2253-56e160aae4d4,1350.0,3,24.0,28.546894,77.235585,12.0,10000.0,2.0,3.0,1872.0,65000.0,130000.0,3.0,3
512,626b7d9f-3cbf-4987-5c1f-56b73a923de3,1400.0,0,24.0,28.541459999999997,77.248361,12.0,0.0,0.0,3.0,1800.0,40000.0,80000.0,2.0,3
513,629e0976-4e85-5c75-4581-56d978f6aa4d,5500.0,0,24.0,28.541074,77.21884200000001,12.0,0.0,2.0,4.0,4500.0,250000.0,500000.0,3.0,3
514,66dbc979-fee3-a7c2-78f6-5703bd254a39,1200.0,1,24.0,28.5682124,77.2698173,0.0,0.0,1.0,2.0,1450.0,30000.0,60000.0,2.0,2
515,3105e04f-ca0a-075a-6818-56d4264471a7,1800.0,3,24.0,28.570055,77.271781,12.0,12000.0,3.0,3.0,2700.0,100000.0,200000.0,3.0,3
516,2305a909-1fc2-6888-94a6-56e7aa80eff3,2200.0,1,24.0,28.578938,77.165053,12.0,7000.0,3.0,4.0,3600.0,250000.0,500000.0,3.0,4
517,260dfde2-b43c-b65e-03fd-56a876133038,1800.0,1,24.0,28.567339,77.229849,12.0,7500.0,4.0,4.0,2925.0,160000.0,480000.0,3.0,3
518,29b00abc-58ec-5439-e60a-56eaa1412160,1400.0,3,24.0,28.559305,77.201553,12.0,0.0,2.0,3.0,1800.0,75000.0,150000.0,3.0,3
519,d0c6b474-7a0a-c366-0c5d-566966fcf6f8,2100.0,2,36.0,28.543809000000003,77.293465,24.0,6000.0,2.0,4.0,2700.0,100000.0,300000.0,3.0,3
520,67570a7a-87e3-4b80-f211-5641d88b6961,2100.0,2,0.0,28.555371,77.21367099999999,0.0,0.0,3.0,4.0,3186.0,115000.0,300000.0,2.0,3
521,450c3695-6c7b-3834-f4c5-5656f7ed1876,2800.0,1,24.0,28.602065000000003,77.184599,12.0,5000.0,2.0,5.0,4500.0,285000.0,850000.0,3.0,4
522,1574f6f0-9606-5aa1-3729-564850606f59,2050.0,1,24.0,28.547745000000003,77.238026,12.0,3000.0,3.0,4.0,300.0,100000.0,200000.0,3.0,4
523,17971919-1b17-9e25-1191-566153af92fb,1000.0,2,36.0,28.556894,77.242499,12.0,0.0,2.0,2.0,1800.0,40000.0,120000.0,3.0,2
524,18581827-607a-ce98-eaea-567d1c149af4,1100.0,2,12.0,28.562288,77.24870200000001,12.0,0.0,0.0,2.0,1200.0,32000.0,32000.0,3.0,2
525,2d714715-a83c-1d01-f6c4-56768727d54a,1800.0,0,12.0,28.570916999999998,77.222054,12.0,0.0,0.0,4.0,0.0,80000.0,160000.0,3.0,1
526,2f0f4fa0-8fb9-2b1c-4e94-568e55fa50cc,2200.0,1,36.0,28.529612,77.20235,24.0,15000.0,5.0,4.0,3240.0,175000.0,350000.0,3.0,3
527,300e93c8-6ed5-c8a3-f7e5-568e3b6d3715,1800.0,1,36.0,28.530139000000002,77.202386,12.0,0.0,4.0,4.0,3330.0,85000.0,255000.0,2.0,4
528,3397b353-042c-1025-e2d0-567e7d0dd171,2800.0,2,24.0,28.56985,77.26090500000001,12.0,5000.0,2.0,3.0,4500.0,100000.0,300000.0,3.0,3
529,33c289a1-384c-5392-b8ff-566592ba13e9,3000.0,2,24.0,28.561190999999997,77.15689499999999,12.0,6000.0,4.0,5.0,7245.0,225000.0,450000.0,3.0,5
530,37007b9b-6b8a-4739-548b-56795af99f25,3200.0,1,24.0,28.569289,77.2692,12.0,2000.0,3.0,5.0,4500.0,90000.0,270000.0,2.0,4
531,3cd26c93-8526-9fd8-638a-56569466c872,2200.0,2,24.0,28.571953999999998,77.228796,12.0,10000.0,2.0,4.0,2925.0,150000.0,450000.0,3.0,3
532,4de68062-b092-dfa2-03c6-567652f9ba4d,1400.0,3,12.0,28.569846000000002,77.219794,12.0,0.0,2.0,4.0,1800.0,90000.0,180000.0,3.0,3
533,4f9cd1e7-f1c4-2164-a7b0-568df5343f2f,900.0,0,24.0,28.548246999999996,77.232732,12.0,0.0,0.0,3.0,1872.0,45000.0,90000.0,2.0,1
534,5249fc51-346c-fa72-27e5-56826df40de4,1600.0,2,36.0,28.546815000000002,77.237121,24.0,0.0,2.0,3.0,1872.0,50000.0,100000.0,2.0,3
535,526793ea-b5b4-c427-7b26-568e0241dd16,1600.0,3,24.0,28.629714,77.216029,12.0,0.0,2.0,3.0,2000.0,210000.0,630000.0,3.0,3
536,47b9577d-f535-46ab-74d5-568cc43553e5,1900.0,1,24.0,28.537561,77.203231,12.0,0.0,1.0,2.0,2700.0,80000.0,240000.0,1.0,3
537,6137f73f-b3a8-69f1-e589-567e6c43b203,1600.0,2,24.0,28.521903000000002,77.214861,12.0,4000.0,2.0,3.0,1800.0,70000.0,140000.0,3.0,3
538,61a64fcc-799e-171f-eb67-5685017bca2a,1200.0,3,24.0,28.539378000000003,77.241364,12.0,0.0,3.0,1.0,2250.0,35000.0,70000.0,3.0,2
539,64af3367-35df-03b1-77d1-566412560e42,12000.0,0,24.0,28.548503000000004,77.365832,11.0,10000.0,2.0,11.0,4844.0,180000.0,540000.0,2.0,8
540,6502e671-a482-59a8-b96d-5692065cf0dc,2000.0,1,36.0,28.557492,77.219396,12.0,4000.0,3.0,3.0,9000.0,90000.0,180000.0,3.0,3
541,251d8911-c58f-4e47-585c-5663ecb81676,2050.0,3,24.0,28.544588,77.258957,12.0,0.0,2.0,4.0,2700.0,90000.0,180000.0,3.0,4
542,b5fc7877-660f-b48f-4d9d-568283075464,1400.0,2,24.0,28.522060999999997,77.20496800000001,12.0,0.0,2.0,3.0,1800.0,35000.0,105000.0,3.0,3
543,b6aeacfb-9556-84ef-9f33-5658117a4675,1400.0,3,12.0,28.553338,77.210233,11.0,5000.0,2.0,3.0,1800.0,110000.0,220000.0,3.0,3
544,b9aa7d59-6d7d-8dc9-c0e9-567bb16f33c7,2200.0,2,24.0,28.519475,77.210025,12.0,7000.0,5.0,4.0,3600.0,125000.0,375000.0,3.0,4
545,bc5a9770-9a9a-977e-025e-567f8e4ca092,450.0,1,24.0,28.550210999999997,77.23738,12.0,0.0,1.0,1.0,2700.0,50000.0,150000.0,1.0,1
546,bd83fc7a-353d-8504-f955-56693d1a8b92,1500.0,3,24.0,28.575812,77.231088,12.0,0.0,1.0,3.0,1953.0,79000.0,158000.0,3.0,3
547,c1f1e3d0-3d60-9615-618a-568e688c4c02,6600.0,1,36.0,28.531464,77.200896,24.0,1500.0,4.0,4.0,4644.0,300000.0,900000.0,3.0,4
548,96258c9b-882a-6345-b175-5680ee730d56,5000.0,0,36.0,28.550338,77.234571,24.0,0.0,4.0,7.0,4500.0,500000.0,1000000.0,2.0,7
549,97803c49-a2a4-b9d7-273c-566908f9276f,2300.0,3,24.0,28.524178999999997,77.213853,12.0,7000.0,3.0,4.0,3150.0,100000.0,200000.0,3.0,4
550,9a6804d3-b504-b30f-df0f-567a3908b26b,3000.0,2,24.0,28.56727,77.260747,12.0,0.0,2.0,4.0,4500.0,120000.0,240000.0,3.0,4
551,9cc2eb43-55bc-cacc-01d7-568b7a389d0c,2200.0,0,24.0,28.533802,77.245395,12.0,4000.0,0.0,3.0,2925.0,75000.0,225000.0,2.0,3
552,9ee12c03-9a32-ffc6-9b9c-5645f78bcbf5,2100.0,1,24.0,28.55058,77.206626,12.0,1500.0,3.0,4.0,2970.0,100000.0,300000.0,3.0,4
553,a07a5e0e-2fd5-9d41-38a1-56680b30115b,2200.0,2,24.0,28.566416999999998,77.267521,12.0,8000.0,2.0,4.0,4500.0,120000.0,360000.0,2.0,3
554,a34ca531-a6e9-dbc1-5d66-567027cabf4e,2100.0,0,24.0,28.555838,77.205759,12.0,15000.0,0.0,4.0,2700.0,150000.0,450000.0,3.0,4
555,6b22f49f-0076-250b-28eb-5676c0b04f21,1600.0,2,36.0,28.541526,77.21418,24.0,2500.0,2.0,2.0,2700.0,65000.0,130000.0,2.0,2
556,717b0880-9d7d-e6b3-8bc6-566a711c6007,2200.0,3,36.0,28.561018,77.156995,12.0,6000.0,4.0,4.0,3600.0,125000.0,250000.0,3.0,3
557,73044045-d1e6-e726-b22a-5667e16f1e7a,2200.0,1,24.0,28.564308,77.26565,12.0,0.0,3.0,4.0,3600.0,125000.0,250000.0,3.0,4
558,7d15bb18-17b7-1b6f-8dc7-566bd7bc3f41,4000.0,0,24.0,28.534216999999998,77.23937099999999,12.0,0.0,0.0,4.0,9000.0,250000.0,500000.0,1.0,4
559,8e211af0-0681-312b-9c68-566aad535c3f,3000.0,0,24.0,28.538971999999998,77.24925,12.0,0.0,5.0,5.0,4500.0,180000.0,360000.0,2.0,5
560,8ec95466-315d-5a30-8600-56530d24c005,2100.0,1,24.0,28.561425,77.162935,12.0,3000.0,2.0,4.0,3600.0,175000.0,525000.0,2.0,4
561,90aeb233-3b63-6cba-0a65-56793b38db1a,2800.0,1,24.0,28.569914,77.2682,12.0,10000.0,1.0,4.0,4500.0,100000.0,200000.0,3.0,4
562,917eea2b-355b-d5b1-1a19-566590f86034,2200.0,2,36.0,28.561244,77.156984,12.0,6000.0,4.0,4.0,3600.0,75000.0,150000.0,3.0,3
563,93cc279d-2ec9-ba4b-2d41-564ebccda7f3,2800.0,3,24.0,28.547254,77.197463,12.0,12000.0,3.0,5.0,4500.0,225000.0,1000000.0,3.0,4
564,953f7324-113d-9cf9-cce6-5659882894b1,1500.0,1,24.0,28.563968,77.193802,12.0,0.0,1.0,2.0,1800.0,42000.0,84000.0,2.0,2
565,dac7bbfa-aae4-62c8-02c4-5667fdd27a93,2000.0,0,24.0,28.531114000000002,77.372332,12.0,0.0,0.0,3.0,2700.0,50000.0,100000.0,1.0,2
566,de4197bb-9d28-0b2a-b5e5-56827c183331,1400.0,2,24.0,28.508899,77.19669,12.0,0.0,2.0,3.0,1800.0,28000.0,28000.0,3.0,3
567,e3f30f54-2216-d419-fc29-567ba3b887fb,2050.0,1,24.0,28.541464,77.218357,36.0,12500.0,2.0,4.0,4500.0,175000.0,700000.0,3.0,4
568,d2defb3f-3c56-6b42-cd52-566965450440,2200.0,2,36.0,28.542571999999996,77.21051800000001,12.0,8000.0,2.0,3.0,3600.0,135000.0,375000.0,2.0,3
569,d688980e-dd05-bd4f-8f5b-56701f15e8e3,2800.0,1,24.0,28.56135,77.20447800000001,12.0,0.0,2.0,4.0,3600.0,100000.0,300000.0,2.0,4
570,d79b0fb0-04fc-f6e2-5c3a-568b8f4d0464,1800.0,2,24.0,28.533170000000002,77.24565799999999,12.0,5000.0,2.0,4.0,2700.0,100000.0,300000.0,3.0,3
