_id,_source/name,_source/covered_area,_source/lease_duration_expected,_source/location/lat,_source/location/lon,_source/lock_in_period,_source/maintenance_charges,_source/no_of_balconies,_source/no_of_barooms,_source/plot_area,_source/rent_expected,_source/security_deposit,_source/type_of_accomodation,_source/total_floors,_source/floor,_source/servant_room,_source/servant_room_wi_toilet
ad65abc4-82fd-afe7-0d64-5663d3fd8b45,RG-0000000299,1600,36,28.520932,77.204574,24,0,2,3,2700,65000,130000,3,2,1,1,1
b15f94da-d7e9-69dd-c3d4-568f8dd5af77,RG-0000000765,2200,24,28.529887,77.24414,12,0,3,3,4950,85000,170000,3,2,2,1,1
ce2d60ff-cbcc-2968-c445-5661853d1c52,RG-0000000265,2300,24,28.558296,77.216647,12,0,4,4,9000,90000,180000,3,3,1,1,1
ce34d73e-8146-5359-d2e0-564dcf3f714e,RG-0000000112,2100,24,28.577072,77.164809,12,4000,3,4,3600,180000,360000,4,3,1,1,1
d0c53fd3-6e46-d147-9349-568282a70e62,RG-0000000669,2200,24,28.519475,77.210025,12,7000,5,4,3600,150000,450000,4,3,3,1,1
7d6bec28-8a58-97e4-8025-56a35c4020c4,RG-0000000918,850,24,28.534288,77.218425,12,0,1,2,918,50000,100000,2,3,2,1,1
7eca143f-620b-0f30-568e-569f822715c5,RG-0000000908,2500,24,28.528441,77.245841,12,15000,2,4,4950,125000,250000,4,3,2,1,1
8b726fdd-4e42-0ee3-fc44-5693671bff4e,RG-0000000800,1500,24,28.540225,77.238363,12,2500,2,3,1800,55000,110000,3,3,3,1,1
e5ab18e2-b526-0caf-b8b9-5676bffe5e2a,RG-0000000542,2100,36,28.541489,77.219459,24,0,3,5,4500,110000,330000,4,3,1,1,1
e5e78c36-3c55-4d0b-2531-566c1a1e1ffc,RG-0000000403,2000,24,28.557716,77.253003,12,6000,3,3,2700,70000,140000,3,3,2,1,1
e7ac126e-7d24-ee19-e707-56693efffe50,RG-0000000364,3500,24,28.560092,77.162443,12,15000,5,5,7200,325000,975000,4,3,2,1,1
ea280d38-fef3-6d44-00d3-566fffacec3e,RG-0000000454,2000,24,28.54738,77.256924,11,0,1,3,2700,110000,330000,3,3,1,0,0
ef35b359-6f89-83cf-d65d-5675489d5719,RG-0000000522,1500,24,28.574337,77.241783,12,3500,2,2,1800,70000,210000,3,3,3,0,0
f6880533-7e00-dc51-219d-56693e08ddc2,RG-0000000362,3000,36,28.565224,77.162398,12,0,0,3,5400,200000,600000,4,2,0,0,0
fe9c0b25-4eae-3d73-8b41-564d3b453678,RG-0000000104,3000,0,28.400862,77.051694,0,16000,5,4,3979,60000,120000,4,17,16,1,1
54bcb186-2df6-df86-5892-569c8a78223c,RG-0000000873,2500,24,28.534877,77.238976,12,0,3,3,5400,100000,200000,4,4,4,1,1
6c08bfb3-88cd-1c86-8904-568ba9c2afb7,RG-0000000722,1400,24,28.556152,77.212221,12,1500,2,3,1800,50000,100000,3,2,2,1,1
a18aff47-7169-a088-64ee-568e29ca6786,RG-0000000751,1400,24,28.575116,77.165208,12,0,2,1,3600,40000,120000,2,2,2,1,1
8631d05f-bbed-f56a-6d7d-568fab11948a,RG-0000000771,2200,24,28.57424,77.162815,12,0,0,3,3600,150000,300000,3,2,0,1,1
bdab7654-c9e1-1184-7292-5684feba7382,RG-0000000688,2200,24,28.552601,77.23273,12,0,0,3,4500,150000,300000,3,2,0,1,1
7d5e50ea-c339-ad81-3b4a-5693922e3c69,RG-0000000806,1400,24,28.534332,77.238228,12,0,2,3,4950,40000,120000,2,2,2,0,0
1d56d316-11ae-59a6-81f9-56a2107972ac,RG-0000000912,1200,24,28.572932,77.221111,12,0,1,2,1872,40000,120000,2,2,1,0,0
bf2e63a2-2e8a-57f2-06fb-5694f9f427ce,RG-0000000815,600,24,28.58156,77.326359,12,0,1,1,1800,10000,20000,1,2,1,0,0
677b551e-48b6-f3e7-fefe-5699db4d0cfd,RG-0000000854,3000,36,28.552212,77.201634,12,0,1,4,3600,200000,600000,4,1,0,1,1
82a56418-7ef5-44fc-7ab0-5690d5fa9b49,RG-0000000776,2800,24,28.580029,77.163812,12,1000,2,4,3600,180000,360000,4,2,1,1,1
dbec0c19-86da-5d78-7c12-569cbdb52cbc,RG-0000000881,1800,24,28.550598,77.239463,12,0,1,4,2700,90000,180000,3,2,0,1,1
57f05181-04fa-d68d-a35b-569a08abfb1c,RG-0000000861,2000,36,28.556716,77.233832,12,10000,2,4,2700,90000,180000,4,3,0,1,1
bce61d40-e036-dfc7-97bc-569b734d787e,RG-0000000870,1800,24,28.535421,77.249598,12,8000,3,3,2880,125000,250000,3,3,0,0,0
e9d3f76b-7163-a351-039f-5692630fba63,RG-0000000797,1080,24,28.539597,77.243548,12,0,1,3,1440,55000,110000,3,3,1,0,0
536688aa-eaf9-50c5-f9ce-56a364b0e7d3,RG-0000000921,2100,24,28.575038,77.233917,12,10000,2,3,2925,160000,320000,3,3,3,1,1
5bc951bc-d538-c66a-84fc-5640494fdf34,RG-0000000037,2100,24,28.574566,77.235161,12,10000,2,3,2925,140000,280000,3,3,2,1,1
d348b56c-06d4-7212-cddd-569df65822e1,RG-0000000888,3200,36,28.578507,77.170832,12,0,5,5,3600,200000,400000,4,3,0,1,1
36271a13-58e1-7385-fd03-56aaf8d100ac,RG-0000000959,1800,36,28.557761,77.253966,12,8000,2,5,2700,100000,300000,4,3,1,1,1
b7e204ad-be75-cc56-b336-56b2fc88e55a,RG-0000000987,1200,16,28.603464,77.083377,0,0,0,2,1200,12000,10000,2,3,1,0,0
1cb70f1e-57dd-fe91-f26d-56558ad455ed,RG-0000000157,2150,24,28.561171,77.202676,12,8000,2,4,3240,180000,360000,4,3,0,1,1
1a0fa409-0f04-bb18-e603-564ad6af6dd9,RG-0000000090,2400,24,28.564804,77.191472,12,0,4,4,4050,125000,375000,4,3,2,1,1
13cd2538-4c14-3c3f-1ba9-567926a7e4ab,RG-0000000565,2200,24,28.523317,77.204415,12,7000,2,5,3600,100000,300000,4,3,2,1,1
186ceb74-6258-28b9-67d1-568143a0f8e4,RG-0000000652,700,24,28.563574,77.249044,12,0,2,2,900,19000,19000,2,3,3,0,0
1f28cb06-b81c-1a43-1655-56604c315f6c,RG-0000000248,2400,0,28.562607,77.15887,0,0,4,4,3820,150000,450000,4,2,2,1,1
27f60d6e-718e-7de9-2127-567f883c34c1,RG-0000000629,1300,12,28.531257,77.205326,12,0,1,3,1800,65000,130000,3,2,2,1,1
22d6361c-a254-ae78-80f4-564870afbba2,RG-0000000080,2800,24,28.550864,77.233679,12,3000,3,4,500,200000,400000,3,3,1,1,1
2289c3b2-c6ae-6cca-c847-566abdca5b5c,RG-0000000388,900,24,28.540758,77.249925,12,0,3,1,1125,40000,80000,2,2,1,0,0
3103370e-0964-c232-3cfe-56693e244b64,RG-0000000363,9000,36,28.473902,77.100764,12,10000,8,7,9207,210000,630000,5,2,0,1,1
2f8dbf45-9911-7bba-f288-5668104ac22f,RG-0000000345,2200,24,28.567977,77.268202,12,0,2,3,4500,70000,210000,3,1,1,1,1
25654c7e-5265-89db-267e-564aff2df9ca,RG-0000000091,2800,24,28.547254,77.197463,12,12000,3,5,4500,200000,1000000,4,5,0,1,1
2aab496f-8a18-b9c9-25dc-567ba46fa6b3,RG-0000000596,1800,12,28.578016,77.244077,12,0,1,3,1800,100000,200000,4,3,2,0,0
2a31e5ec-2bcc-cb8a-9c5b-567fa751446d,RG-0000000635,1800,36,28.549827,77.230905,24,6000,2,4,2700,130000,260000,3,3,0,1,1
3a28319f-5b5b-e574-92b9-5677baccbb4c,RG-0000000546,3200,36,28.568656,77.27301,12,6000,2,4,4500,120000,360000,3,2,2,1,1
32728434-e449-7de5-8eec-5698e41c6da0,RG-0000000845,1800,36,28.530139,77.202386,12,0,4,4,3330,80000,240000,4,2,2,1,1
36025c7b-5d17-65f9-ae68-569a3164bdc0,RG-0000000864,1300,36,28.564409,77.364934,12,0,1,2,2140,20000,40000,2,2,2,0,0
320218f5-26d1-380e-0fe3-565d4e259e08,RG-0000000214,2200,12,28.568613,77.267215,12,5000,0,3,4500,110000,330000,3,1,0,1,1
3fecad66-5bfd-ea09-dff5-56569889c043,RG-0000000164,1300,24,28.562093,77.158167,6,10000,1,2,5400,100000,300000,2,2,0,0,0
43f8b450-3bc5-e98e-b176-566a6482e932,RG-0000000376,2200,24,28.540256,77.20868,12,0,1,4,2025,135000,270000,4,3,1,1,1
4292487d-db91-7766-7170-567a3bb581bd,RG-0000000581,1600,36,28.584643,77.241494,11,5200,2,3,1800,100000,200000,3,3,3,1,1
40e62c7e-c4be-daa0-3ac1-56570c6f31da,RG-0000000178,1600,24,28.688013,77.140244,12,3500,2,3,1800,38000,125000,3,3,1,0,0
3d19de92-ea25-f574-7dab-5667dab75729,RG-0000000336,2500,36,28.565192,77.267623,24,6000,3,3,4500,130000,260000,3,2,1,1,1
4b923444-21fb-b0f3-1da2-56790c8d8019,RG-0000000559,5000,24,28.57215,77.220991,12,0,3,5,9000,200000,400000,5,2,1,1,1
47767663-4d77-e710-a752-567a530b3c3a,RG-0000000583,2100,24,28.570137,77.269759,12,10000,1,3,2700,75000,225000,3,3,3,0,0
445cca61-e92d-ea0e-f96c-5672c6242b3b,RG-0000000493,3000,24,28.56727,77.260747,12,0,2,4,4500,115000,230000,4,3,1,1,1
4de13eaf-38e9-bc1e-42cc-5652c4cc9960,RG-0000000142,2100,24,28.524062,77.203654,12,6000,3,5,3600,100000,300000,4,3,2,1,1
59c13f0e-54a1-21b1-de6c-56515c7eddb0,RG-0000000134,3100,24,28.564707,77.157149,12,0,2,4,5787,180000,540000,4,2,1,1,1
5be3c00c-9b10-6d81-2a6a-568f9a7f54ce,RG-0000000768,2800,24,28.529251,77.24334,12,6500,0,4,4500,125000,250000,4,2,0,1,1
5bf7c577-e725-da74-efa4-567a3862e395,RG-0000000576,2100,24,28.545795,77.253428,12,0,1,2,2700,25000,50000,2,3,3,0,0
5d2945c7-4d98-0197-0e95-5666ab5e35c2,RG-0000000325,3000,0,28.567678,77.276363,0,0,1,5,4500,250000,750000,5,1,0,1,1
5ed160e5-1bf4-96ee-55df-566bfed80ba9,RG-0000000401,1750,0,28.557311,77.259324,0,10000,2,3,2250,100000,200000,3,3,0,0,0
67827e3d-7939-dcdb-d38e-568e0278638c,RG-0000000746,1400,24,28.574348,77.229363,12,0,1,2,2097,150000,450000,2,3,2,0,0
6a78ffec-3d06-ce08-5742-566563c22e62,RG-0000000318,2100,36,28.551807,77.20976,24,10000,2,3,2700,120000,360000,3,3,1,1,1
574512a5-d7ee-8db1-1b5f-565419bd095f,RG-0000000151,2050,24,28.529231,77.245056,12,8000,0,4,2700,300000,900000,4,3,0,1,1
54574267-75a9-4a1e-419d-5680d3fc286b,RG-0000000645,2200,24,28.569794,77.217661,12,2000,4,4,3420,65000,130000,4,2,2,1,1
526855ca-1e0c-836b-4a46-5671217ec2f1,RG-0000000472,1250,24,28.558054,77.201747,12,0,2,2,1620,70000,210000,3,3,3,0,0
52e066db-399f-5312-385e-56658d397543,RG-0000000321,3000,24,28.567574,77.159638,12,6000,0,3,9000,120000,300000,3,2,0,1,1
da509969-3895-49d2-a730-56403c1017f8,RG-0000000032,1500,24,28.556255,77.219485,12,5000,2,2,3600,125000,300000,2,3,3,1,1
dab8ca94-a2fe-6a6b-1b33-5688cba0dacf,RG-0000000703,3600,24,28.537112,77.24156,12,0,0,4,2250,300000,600000,5,2,0,1,1
db721dc3-4b59-8bd9-2611-567810124ac0,RG-0000000553,1750,24,28.564711,77.221804,12,0,2,3,2250,50000,100000,3,2,1,1,1
dca43d43-975f-9e06-300e-564ec82278c6,RG-0000000119,1500,24,28.577388,77.231105,12,0,2,3,1952,80000,160000,3,2,2,0,0
dd61c4d5-f599-3ce2-a521-5698d7fefdca,RG-0000000844,2800,24,28.530732,77.243266,12,18000,6,4,4950,175000,350000,4,3,1,1,1
e0da3b66-f32e-4e37-e9fd-56810d69ec41,RG-0000000648,2000,36,28.557311,77.235297,24,0,2,4,2925,80000,240000,4,2,1,1,1
e1cd09ac-65e1-efee-10af-567bc2ef51c4,RG-0000000605,1800,12,28.578016,77.244077,12,0,1,3,1800,100000,200000,4,3,3,0,0
e2b0ea82-65b2-c46b-1063-565c2b30b859,RG-0000000204,2100,36,28.54294,77.293832,24,6000,2,4,2700,100000,300000,3,3,1,1,1
e2d60284-2c9d-c9b8-6f00-567fa9c9eb80,RG-0000000638,450,12,28.550286,77.242444,12,0,1,3,450,15000,15000,1,3,1,0,0
e313f0c4-02c9-56e4-9796-568259454737,RG-0000000656,1500,24,28.548544,77.233456,12,7000,3,3,1872,70000,140000,3,3,2,1,1
e39a9124-27aa-2dd0-66f5-56790b93dc76,RG-0000000557,1400,24,28.532149,77.206942,12,0,0,2,1800,40000,40000,3,2,0,0,0
e3a4858d-55a3-d46f-fb67-5661adcbe811,RG-0000000272,968,24,28.635634,77.338851,12,0,0,2,1100,14000,28000,2,2,0,0,0
975102f9-0d1c-42a0-a5dd-5638756d12ac,Nirmal Mahajan,400,12,28.563471,77.23691,12,0,2,1,1125,14000,14000,1,3,1,0,0
99ec1c5c-63db-77b5-31aa-563df66378e3,RG-0000000030,2000,24,28.543338,77.2197,12,3000,4,3,2700,125000,250000,3,3,0,1,1
9b4142c8-26f4-2dc7-47a2-569f70c0a57b,RG-0000000903,1400,36,28.558792,77.20206,12,0,1,2,4500,55000,110000,2,3,2,0,0
9d9459b7-15c1-b059-b05c-566d15efcd3b,RG-0000000411,2200,0,28.57988,77.16325,0,0,0,3,3600,175000,525000,3,1,0,1,1
9dc16d3b-6802-b5c6-7b7d-56814b76b95a,RG-0000000653,2100,24,28.550484,77.238505,12,1200,0,2,2817,55000,165000,3,2,0,1,1
a07927e3-2897-3c27-4a77-566c2090ee71,RG-0000000405,2600,36,28.566869,77.26744,24,3000,1,3,4500,60000,180000,3,1,1,1,1
a42fe08b-a9a0-0192-7acc-5657088b4eb0,RG-0000000177,2100,24,28.702742,77.19218,12,0,2,3,3600,50000,100000,4,3,2,0,0
a4d246fc-c8d9-6048-9466-5661b30854f0,RG-0000000277,2400,24,28.597191,77.373681,12,0,0,3,4500,40000,80000,3,1,0,1,1
7de2a719-cf1a-b645-a767-56717bad597b,RG-0000000473,1700,12,28.551223,77.205591,12,0,1,3,2565,125000,375000,3,3,2,1,1
7ee67cdd-d1bf-1a7e-f3c5-568df53483dd,RG-0000000742,450,12,28.550286,77.242444,12,0,1,3,1800,30000,30000,1,3,3,0,0
80079235-37b8-08d9-e710-5676c0d3f2cf,RG-0000000544,2050,36,28.541247,77.21825,24,12500,0,4,4500,175000,525000,4,3,0,1,1
8429a801-84c1-5d62-8aea-568e2bf6f789,RG-0000000753,5000,36,28.529819,77.203547,24,0,7,7,3150,250000,500000,8,2,0,1,1
8692cdfa-63c9-bab9-2ee9-566430c6f70b,RG-0000000306,2800,36,28.567633,77.362517,11,1000,2,3,2331,36000,108000,4,2,0,1,1
89622efa-08e3-8838-055b-5640923631bc,RG-0000000044,1400,24,28.550729,77.240463,12,0,2,3,1872,65000,130000,3,3,3,1,1
8a1c85ed-d3fc-ab6b-17ad-56741e2dffdd,RG-0000000511,3000,24,28.569914,77.274286,12,0,2,3,4500,80000,160000,3,3,2,0,0
8b9938bb-6a16-c5cf-6f3b-5688df592c04,RG-0000000704,1600,24,28.537517,77.242022,12,5000,3,3,2250,70000,210000,3,3,2,0,0
8ceea6d7-2796-cc61-66b6-567bd58810ff,RG-0000000608,700,12,28.560738,77.240848,6,0,1,2,900,27000,54000,2,2,2,0,0
8dbeedb9-d174-d2f9-b033-565cc3eca4a0,RG-0000000206,1400,12,28.619939,77.371317,12,2000,4,2,1600,19000,38000,3,9,7,0,0
8e8fe670-c1f2-74db-c9b1-564044c1a641,RG-0000000035,2050,24,28.576936,77.23285,12,3000,1,3,2700,125000,250000,3,3,0,1,1
93c9cf6b-c8e1-7dcd-ff69-5685015d1c8d,RG-0000000690,1500,24,28.546344,77.235001,12,0,2,2,1872,50000,100000,3,2,1,1,1
9475b224-9b4b-8f0a-ac52-5682826e6b19,RG-0000000668,450,12,28.564418,77.248992,12,0,1,1,1125,6500,13000,1,3,1,0,0
95399881-301e-0998-9580-5667d8e9968f,RG-0000000335,2200,60,28.569055,77.270105,36,1000,3,3,4500,80000,240000,4,2,1,1,1
a5004f62-6bc5-8e58-56b7-564c597eaafa,RG-0000000097,2100,24,28.573898,77.236239,12,0,3,3,2925,220000,660000,3,3,3,1,1
a76b8083-6bbf-d51b-95c5-56793c925c6e,RG-0000000570,3200,24,28.570255,77.270395,12,11000,4,5,4500,160000,480000,4,3,0,1,1
a7a0553c-ad6b-b572-891c-566c1b6073e8,RG-0000000404,300,24,28.555301,77.245611,12,7000,4,4,3600,150000,300000,4,3,3,0,0
a9e7d1e8-677e-a353-69a6-566828101440,RG-0000000354,1400,24,28.594013,77.072407,12,1500,2,3,1700,23000,46000,3,10,7,1,0
ab7c07bf-4ebe-8dac-3434-567f8ad93df3,RG-0000000631,1100,24,28.552265,77.230393,12,0,0,2,1350,65000,130000,2,2,0,1,1
b03dc45e-5eb4-d48c-ee03-5682803576a9,RG-0000000665,3200,24,28.570255,77.270395,12,11000,4,5,4500,160000,480000,4,3,2,1,1
b2185bde-d967-b532-83b6-567024a7680a,RG-0000000458,575,12,28.558962,77.202099,12,0,1,1,4950,18000,18000,1,2,2,0,0
b9aeb06e-fd24-afe3-6e42-566a5e83e35b,RG-0000000375,2800,24,28.547825,77.240376,12,7000,3,3,4500,140000,280000,3,3,2,1,1
bae6700f-1732-4d4a-5d9c-567951915f26,RG-0000000571,500,12,28.560946,77.244635,6,0,1,1,600,23000,23000,1,3,2,0,0
bcf6a010-f992-227d-62b3-56793cefe9d8,RG-0000000569,3200,24,28.568168,77.269238,12,0,2,3,4500,100000,300000,3,2,1,1,1
bdd8567b-3b0d-3908-a7fe-564ebc5bce4b,RG-0000000117,2000,24,28.547254,77.197463,12,0,2,3,3600,125000,500000,3,2,1,1,1
be03fad1-2330-f6ce-81bf-564c515c2bd1,RG-0000000096,3000,24,28.545552,77.208435,12,2500,3,4,4950,150000,300000,4,2,2,1,1
c496e8da-1cbf-fe14-4bbe-566a71917dfe,RG-0000000377,2200,36,28.561018,77.156995,12,6000,0,4,3600,130000,300000,3,3,0,1,1
c67a06bd-fd1a-68fa-c1fa-5660342c9a56,RG-0000000244,2200,36,28.576631,77.166763,18,6000,4,5,3600,175000,520000,4,2,2,1,1
c97c530e-ea82-2dae-41c0-5676642a6f10,RG-0000000531,1800,12,28.578016,77.244077,12,0,1,3,1800,100000,200000,4,3,1,0,0
ca726395-1720-4f16-80b6-566e68bdc85f,RG-0000000426,1300,36,28.615528,77.37276,12,1750,2,3,1400,24000,72000,3,4,3,0,0
cc896e33-e4e7-baa0-80e1-566304c6fd12,RG-0000000292,1500,24,28.543927,77.247015,6,1000,3,3,1800,60000,120000,3,3,3,1,1
ce8aefd2-dad7-b7db-8531-566eb7555f24,RG-0000000441,1500,24,28.55861,77.241692,24,0,2,3,1215,75000,150000,3,3,0,0,0
6cb74090-a04f-5511-cd97-5660237279bb,RG-0000000242,2100,24,28.562407,77.158897,12,2000,3,3,3663,100000,300000,3,2,2,1,1
70ce366e-4b71-7363-cab4-565198ce3a90,RG-0000000136,9000,24,28.483469,77.091879,12,2000,5,5,4518,170000,340000,5,2,2,1,1
7167b38b-e27a-e31b-bb65-566bceb79f4e,RG-0000000396,2100,24,28.571495,77.234428,12,0,0,2,2925,100000,300000,2,2,0,1,1
7a68b33b-bfd9-3159-d515-56557888ec7a,RG-0000000156,2100,24,28.561456,77.203071,12,0,4,5,3150,140000,400000,4,3,2,1,1
7b40fbb4-2fec-6d49-f38b-5656a2d62874,RG-0000000166,1700,24,28.572798,77.229513,12,0,2,3,1953,80000,240000,3,3,2,1,1
d26a0287-714a-b6c7-7ce6-567a7d37c6f5,RG-0000000584,2100,36,28.520962,77.204393,24,6000,4,4,2700,100000,300000,4,3,2,1,1
d3145b61-c061-166b-5f2a-567fc240dd0e,RG-0000000642,700,12,28.560493,77.241937,12,0,1,2,900,28000,56000,2,3,3,0,0
d7fc2a2f-fd98-3479-ddf8-564ec8ba23b4,RG-0000000120,2200,24,28.57202,77.228646,12,10000,2,4,2925,175000,525000,3,3,0,1,1
e9121435-4940-e1ea-e379-56979143b45d,RG-0000000836,1500,24,28.536446,77.239831,12,15000,2,3,2250,90000,270000,3,3,1,0,0
e930026a-9858-0e40-cd32-5682784b7dc5,RG-0000000662,1400,24,28.508899,77.19669,12,0,2,3,1800,30000,30000,3,3,1,0,0
e93aba4c-7e0e-702c-262c-5676bdbbb921,RG-0000000540,8000,24,28.542537,77.216454,12,0,4,9,4500,500000,1000000,8,3,0,1,1
ea5ad00c-87cf-5527-d3a0-5652f21c84da,RG-0000000147,2100,24,28.5208,77.205607,12,6000,2,3,2700,80000,160000,3,3,3,1,1
ecf0b49c-ebd7-f41a-6efb-564052913117,RG-0000000039,2050,24,28.569539,77.232004,12,4000,4,3,2925,125000,250000,3,2,2,1,1
ed580db8-8f92-41b9-8e47-566ea12c93f6,RG-0000000435,2100,24,28.557682,77.246883,12,0,2,2,2700,45000,90000,3,2,1,0,0
ee28339e-9167-7fb8-d8b6-5656c32d062a,RG-0000000172,1500,24,28.559056,77.204385,12,6000,2,3,2097,70000,140000,3,3,2,1,1
ee40189c-0941-6a07-145c-5666ce9432fc,RG-0000000327,900,24,28.545669,77.246002,12,0,2,1,1800,30000,30000,2,2,2,0,0
ee442fdb-dbc8-80a2-7fdb-567f8b7b3b0a,RG-0000000632,2000,36,28.550444,77.239129,24,0,0,2,2700,60000,180000,3,1,0,1,1
ef5e7d08-5203-76c6-216f-568df462c47c,RG-0000000741,450,12,28.550286,77.242444,12,0,1,3,1800,30000,30000,1,3,2,0,0
f3cf8ce2-bcba-291d-2483-565c29cff4d7,RG-0000000203,2050,24,28.557131,77.235594,12,15000,3,4,2700,120000,360000,4,3,2,1,1
4176a92f-959d-559d-97f6-56910626678a,RG-0000000784,1500,24,28.578522,77.163983,12,10000,5,4,3375,150000,300000,3,3,1,1,1
2448813a-8bb2-e311-7834-56934536fac8,RG-0000000798,3000,36,28.544363,77.244448,12,0,2,5,4860,400000,1200000,4,2,0,1,1
8e20f161-e987-a87e-04b5-5690ed583ad3,RG-0000000782,1500,36,28.58006,77.165521,12,0,1,2,2700,42000,84000,2,2,2,0,0
e23586fa-90c6-95c8-2ded-568d07a1ebbe,RG-0000000739,2200,24,28.57424,77.162815,12,0,3,3,3600,185000,555000,3,2,2,1,1
e92f3671-aa9a-c602-f395-5694ace5f61e,RG-0000000809,2000,24,28.579885,77.166603,12,0,2,4,2925,250000,750000,3,3,3,0,0
90a4fb5c-5f45-2fdd-372e-5693a8dd29ab,RG-0000000807,1800,24,28.576068,77.161769,12,0,1,2,5400,120000,360000,2,3,1,0,0
987dc422-8d63-6eed-f93f-5694e4a4f4ca,RG-0000000812,800,24,28.581195,77.164833,12,0,0,2,2700,40000,120000,2,2,0,1,0
be6174f7-d4be-2d75-b3b7-5694e54e7ed3,RG-0000000813,2200,24,28.567934,77.227191,12,15000,3,4,2925,240000,720000,3,3,0,1,1
22d814d7-7206-8dbd-c293-5694acf77c28,RG-0000000808,750,24,28.561535,77.247973,12,8000,2,2,900,32000,64000,2,2,1,0,0
2317e5c5-918e-a84b-407a-569cbe9c5392,RG-0000000882,2100,24,28.567387,77.231246,12,0,1,3,2925,90000,180000,3,2,0,1,1
d5c1a2b8-a266-d619-7612-569df7c7c546,RG-0000000890,2100,24,28.567858,77.230012,12,3500,3,3,2925,90000,180000,3,2,1,1,1
e9d25065-5bc9-1f90-ef65-569e1dff85f8,RG-0000000895,1200,36,28.578427,77.171594,12,0,2,1,3600,125000,250000,1,2,2,0,0
2e79d54a-9fb0-6f31-5007-5699ec91ed79,RG-0000000856,1200,24,28.572932,77.221111,12,0,0,2,1872,50000,150000,2,2,0,0,0
44f1e49c-a380-44c8-2ca1-569cae323533,RG-0000000878,2250,36,28.544159,77.250386,12,15000,3,4,2880,250000,500000,4,3,2,1,1
32407ac9-8596-bfb7-0daf-569763fe322b,RG-0000000832,1200,24,28.538011,77.243353,12,0,2,2,1800,27000,54000,2,2,1,0,0
d57b9055-16f6-6f60-826d-5689268b2571,RG-0000000711,1200,16,28.603179,77.083994,0,0,2,2,1200,10800,15000,2,3,2,0,0
